year,award,league,bbref_id,name,team,points,votes_first,share_first,WAR,G,AB,R,H,HR,RBI,SB,BB,AVG,OBP,SLG,OPS,W,L,ERA,WHIP,G_p,GS,SV,IP,H_p,HR_p,BB_p,SO_p
2012,CYA,NL,kershcl01,Clayton Kershaw,LAD,96.0,2.0,43%,6.4,14,9,.609,2.53,33,33,0,2,2,0,227.2,170,70,64,16,63,5,229,5,2,6,901,1.023,150
2012,CYA,NL,gonzagi01,Gio Gonzalez,WSN,93.0,1.0,42%,5.0,21,8,.724,2.89,32,32,0,2,1,0,199.1,149,69,64,9,76,3,207,5,1,10,822,1.129,138
2012,CYA,NL,cuetojo01,Johnny Cueto,CIN,75.0,1.0,33%,5.2,19,9,.679,2.78,33,33,0,2,0,0,217.0,205,73,67,15,49,5,170,12,3,1,888,1.171,148
2012,CYA,NL,kimbrcr01,Craig Kimbrel,ATL,41.0,1.0,18%,3.2,3,1,.750,1.01,63,0,56,0,0,42,62.2,27,7,7,3,14,0,116,2,0,5,231,0.654,399
2012,CYA,NL,cainma01,Matt Cain,SFG,22.0,0.0,10%,3.9,16,5,.762,2.79,32,32,0,2,2,0,219.1,177,73,68,21,51,1,193,9,0,8,876,1.040,126
2012,CYA,NL,lohseky01,Kyle Lohse,STL,6.0,0.0,3%,4.0,16,3,.842,2.86,33,33,0,0,0,0,211.0,192,74,67,19,38,1,143,4,0,1,864,1.090,133
2012,CYA,NL,chapmar01,Aroldis Chapman,CIN,1.0,0.0,0%,3.4,5,5,.500,1.51,68,0,52,0,0,38,71.2,35,13,12,4,23,0,122,4,0,4,276,0.809,274
2012,CYA,NL,hamelco01,Cole Hamels,PHI,1.0,0.0,0%,4.5,17,6,.739,3.05,31,31,0,2,2,0,215.1,190,80,73,24,52,3,216,3,2,3,867,1.124,132
2012,MVP,AL,cabremi01,Miguel Cabrera,DET,362.0,22.0,92%,7.1,161,622,109,205,44,139,4,66,.330,.393,.606,.999,,,,,,,,,,,,
2012,MVP,AL,troutmi01,Mike Trout,LAA,281.0,6.0,72%,10.5,139,559,129,182,30,83,49,67,.326,.399,.564,.963,,,,,,,,,,,,
2012,MVP,AL,beltrad01,Adrian Beltre,TEX,210.0,0.0,54%,7.2,156,604,95,194,36,102,1,36,.321,.359,.561,.921,,,,,,,,,,,,
2012,MVP,AL,canoro01,Robinson Cano,NYY,149.0,0.0,38%,8.4,161,627,105,196,33,94,3,61,.313,.379,.550,.929,,,,,,,,,,,,
2012,MVP,AL,hamiljo03,Josh Hamilton,TEX,127.0,0.0,32%,4.0,148,562,103,160,43,128,7,60,.285,.354,.577,.930,,,,,,,,,,,,
2012,MVP,AL,jonesad01,Adam Jones,BAL,120.0,0.0,31%,4.1,162,648,103,186,32,82,16,34,.287,.334,.505,.839,,,,,,,,,,,,
2012,MVP,AL,jeterde01,Derek Jeter,NYY,77.0,0.0,20%,2.2,159,683,99,216,15,58,9,45,.316,.362,.429,.791,,,,,,,,,,,,
2012,MVP,AL,verlaju01,Justin Verlander,DET,58.0,0.0,15%,8.0,3,4,0,0,0,0,0,0,.000,.000,.000,.000,17,8,2.64,1.057,33,33,0,238.1,192,19,60,239
2012,MVP,AL,fieldpr01,Prince Fielder,DET,56.0,0.0,14%,4.7,162,581,83,182,30,108,1,85,.313,.412,.528,.940,,,,,,,,,,,,
2012,MVP,AL,cespeyo01,Yoenis Céspedes,OAK,41.0,0.0,10%,4.0,129,487,70,142,23,82,16,43,.292,.356,.505,.861,,,,,,,,,,,,
2012,MVP,AL,encared01,Edwin Encarnacion,TOR,33.0,0.0,8%,5.0,151,542,93,152,42,110,13,84,.280,.384,.557,.941,,,,,,,,,,,,
2012,MVP,AL,priceda01,David Price,TBR,26.0,0.0,7%,6.6,2,4,0,0,0,0,0,1,.000,.200,.000,.200,20,5,2.56,1.100,31,31,0,211.0,173,16,59,205
2012,MVP,AL,rodnefe01,Fernando Rodney,TBR,24.0,0.0,6%,3.7,8,0,0,0,0,0,0,0,,,,,2,2,0.60,0.777,76,0,48,74.2,43,2,15,76
2012,MVP,AL,johnsji04,Jim Johnson,BAL,22.0,0.0,6%,2.4,4,0,0,0,0,0,0,0,,,,,2,1,2.49,1.019,71,0,51,68.2,55,3,15,41
2012,MVP,AL,riosal01,Alex Rios,CHW,17.0,0.0,4%,4.8,157,605,93,184,25,91,23,26,.304,.334,.516,.850,,,,,,,,,,,,
2012,MVP,AL,reddijo01,Josh Reddick,OAK,14.0,0.0,4%,4.6,156,611,85,148,32,85,11,55,.242,.305,.463,.768,,,,,,,,,,,,
2012,MVP,AL,pujolal01,Albert Pujols,LAA,8.0,0.0,2%,4.8,154,607,85,173,30,105,8,52,.285,.343,.516,.859,,,,,,,,,,,,
2012,MVP,AL,zobribe01,Ben Zobrist,TBR,7.0,0.0,2%,5.8,157,560,88,151,20,74,14,97,.270,.377,.471,.848,,,,,,,,,,,,
2012,MVP,AL,mauerjo01,Joe Mauer,MIN,6.0,0.0,2%,4.4,147,545,81,174,10,85,8,90,.319,.416,.446,.861,,,,,,,,,,,,
2012,MVP,AL,soriara01,Rafael Soriano,NYY,5.0,0.0,1%,2.6,9,0,0,0,0,0,0,0,,,,,2,1,2.26,1.167,69,0,42,67.2,55,6,24,69
2012,MVP,AL,wietema01,Matt Wieters,BAL,4.0,0.0,1%,4.1,144,526,67,131,23,83,3,60,.249,.329,.435,.764,,,,,,,,,,,,
2012,MVP,AL,hernafe02,Felix Hernandez,SEA,2.0,0.0,1%,5.3,1,3,0,1,0,2,0,0,.333,.333,.667,1.000,13,9,3.06,1.142,33,33,0,232.0,209,14,56,223
2012,MVP,AL,weaveje02,Jered Weaver,LAA,2.0,0.0,1%,4.4,1,2,1,1,0,0,0,1,.500,.667,.500,1.167,20,5,2.81,1.018,30,30,0,188.2,147,20,45,142
2012,MVP,AL,ibanera01,Raul Ibanez,NYY,1.0,0.0,0%,0.5,130,384,50,92,19,62,3,35,.240,.308,.453,.761,,,,,,,,,,,,
2012,MVP,NL,poseybu01,Buster Posey,SFG,422.0,27.0,94%,7.6,148,530,78,178,24,103,1,69,.336,.408,.549,.957,,,,,,,,,,,,
2012,MVP,NL,braunry02,Ryan Braun,MIL,285.0,3.0,64%,6.9,154,598,108,191,41,112,30,63,.319,.391,.595,.987,,,,,,,,,,,,
2012,MVP,NL,mccutan01,Andrew McCutchen,PIT,245.0,0.0,55%,6.9,157,593,107,194,31,96,20,70,.327,.400,.553,.953,,,,,,,,,,,,
2012,MVP,NL,molinya01,Yadier Molina,STL,241.0,2.0,54%,7.2,138,505,65,159,22,76,12,45,.315,.373,.501,.874,,,,,,,,,,,,
2012,MVP,NL,headlch01,Chase Headley,SDP,127.0,0.0,28%,6.4,161,604,95,173,31,115,17,86,.286,.376,.498,.875,,,,,,,,,,,,
2012,MVP,NL,larocad01,Adam LaRoche,WSN,86.0,0.0,19%,4.2,154,571,76,155,33,100,1,67,.271,.343,.510,.853,,,,,,,,,,,,
2012,MVP,NL,wrighda03,David Wright,NYM,86.0,0.0,19%,7.1,156,581,91,178,21,93,15,81,.306,.391,.492,.883,,,,,,,,,,,,
2012,MVP,NL,kimbrcr01,Craig Kimbrel,ATL,73.0,0.0,16%,3.2,59,0,0,0,0,0,0,0,,,,,3,1,1.01,0.654,63,0,42,62.2,27,3,14,116
2012,MVP,NL,ramirar01,Aramis Ramirez,MIL,47.0,0.0,10%,5.6,149,570,92,171,27,105,9,44,.300,.360,.540,.901,,,,,,,,,,,,
2012,MVP,NL,bruceja01,Jay Bruce,CIN,46.0,0.0,10%,2.2,155,560,89,141,34,99,9,62,.252,.327,.514,.841,,,,,,,,,,,,
2012,MVP,NL,hollima01,Matt Holliday,STL,34.0,0.0,8%,4.0,157,599,95,177,27,102,4,75,.295,.379,.497,.877,,,,,,,,,,,,
2012,MVP,NL,chapmar01,Aroldis Chapman,CIN,20.0,0.0,4%,3.4,65,0,0,0,0,0,0,0,,,,,5,5,1.51,0.809,68,0,38,71.2,35,4,23,122
2012,MVP,NL,phillbr01,Brandon Phillips,CIN,18.0,0.0,4%,4.0,147,580,86,163,18,77,15,28,.281,.321,.429,.750,,,,,,,,,,,,
2012,MVP,NL,dicker.01,R.A. Dickey,NYM,16.0,0.0,4%,5.8,33,72,3,11,0,3,0,0,.153,.164,.153,.317,20,6,2.73,1.053,34,33,0,233.2,192,24,54,230
2012,MVP,NL,vottojo01,Joey Votto,CIN,16.0,0.0,4%,5.9,111,374,59,126,14,56,5,94,.337,.474,.567,1.041,,,,,,,,,,,,
2012,MVP,NL,desmoia01,Ian Desmond,WSN,15.0,0.0,3%,3.4,130,513,72,150,25,73,21,30,.292,.335,.511,.845,,,,,,,,,,,,
2012,MVP,NL,kershcl01,Clayton Kershaw,LAD,15.0,0.0,3%,6.8,32,58,2,12,0,2,0,2,.207,.230,.224,.454,14,9,2.53,1.023,33,33,0,227.2,170,16,63,229
2012,MVP,NL,bournmi01,Michael Bourn,ATL,12.0,0.0,3%,6.0,155,624,96,171,9,57,42,70,.274,.348,.391,.739,,,,,,,,,,,,
2012,MVP,NL,craigal01,Allen Craig,STL,10.0,0.0,2%,2.4,119,469,76,144,22,92,2,37,.307,.354,.522,.876,,,,,,,,,,,,
2012,MVP,NL,gonzagi01,Gio Gonzalez,WSN,8.0,0.0,2%,4.8,31,64,2,6,1,4,0,1,.094,.106,.156,.262,21,8,2.89,1.129,32,32,0,199.1,149,9,76,207
2012,MVP,NL,medlekr01,Kris Medlen,ATL,8.0,0.0,2%,4.5,46,33,3,4,0,2,0,4,.121,.216,.152,.368,10,1,1.57,0.913,50,12,1,138.0,103,6,23,120
2012,MVP,NL,pradoma01,Martin Prado,ATL,8.0,0.0,2%,5.4,156,617,81,186,10,70,17,58,.301,.359,.438,.796,,,,,,,,,,,,
2012,MVP,NL,soriaal01,Alfonso Soriano,CHC,8.0,0.0,2%,1.9,151,561,68,147,32,108,6,44,.262,.322,.499,.821,,,,,,,,,,,,
2012,MVP,NL,stantmi03,Giancarlo Stanton,MIA,7.0,0.0,2%,5.4,123,449,75,130,37,86,6,46,.290,.361,.608,.969,,,,,,,,,,,,
2012,MVP,NL,zimmery01,Ryan Zimmerman,WSN,7.0,0.0,2%,3.9,145,578,93,163,25,95,5,57,.282,.346,.478,.824,,,,,,,,,,,,
2012,MVP,NL,beltrca01,Carlos Beltran,STL,6.0,0.0,1%,3.9,151,547,83,147,32,97,13,65,.269,.346,.495,.842,,,,,,,,,,,,
2012,MVP,NL,hillaa01,Aaron Hill,ARI,6.0,0.0,1%,5.1,156,609,93,184,26,85,14,52,.302,.360,.522,.882,,,,,,,,,,,,
2012,MVP,NL,heywaja01,Jason Heyward,ATL,4.0,0.0,1%,5.5,158,587,93,158,27,82,21,58,.269,.335,.479,.814,,,,,,,,,,,,
2012,MVP,NL,ruizca01,Carlos Ruiz,PHI,4.0,0.0,1%,4.6,114,372,56,121,16,68,4,29,.325,.394,.540,.935,,,,,,,,,,,,
2012,MVP,NL,cuetojo01,Johnny Cueto,CIN,2.0,0.0,0%,4.8,32,67,3,6,0,2,0,0,.090,.090,.104,.194,19,9,2.78,1.171,33,33,0,217.0,205,15,49,170
2012,MVP,NL,harpebr03,Bryce Harper,WSN,2.0,0.0,0%,5.2,139,533,98,144,22,59,18,56,.270,.340,.477,.817,,,,,,,,,,,,
2012,MVP,NL,jonesch06,Chipper Jones,ATL,1.0,0.0,0%,2.8,112,387,58,111,14,62,1,57,.287,.377,.455,.832,,,,,,,,,,,,
2012,MVP,NL,montemi01,Miguel Montero,ARI,1.0,0.0,0%,4.5,141,486,65,139,15,88,0,73,.286,.391,.438,.829,,,,,,,,,,,,
2012,MVP,NL,paganan01,Angel Pagan,SFG,1.0,0.0,0%,4.2,154,605,95,174,8,56,29,48,.288,.338,.440,.778,,,,,,,,,,,,
2012,MVP,NL,pencehu01,Hunter Pence,TOT,1.0,0.0,0%,1.3,160,617,87,156,24,104,5,56,.253,.319,.425,.743,,,,,,,,,,,,
2012,ROY,AL,troutmi01,Mike Trout,LAA,140.0,28.0,100%,10.5,139,559,129,182,30,83,49,67,.326,.399,.564,.963,,,,,,,,,,,,
2012,ROY,AL,cespeyo01,Yoenis Céspedes,OAK,63.0,0.0,45%,4.0,129,487,70,142,23,82,16,43,.292,.356,.505,.861,,,,,,,,,,,,
2012,ROY,AL,darviyu01,Yu Darvish,TEX,46.0,0.0,33%,3.5,1,3,0,1,0,0,0,0,.333,.333,.333,.667,16,9,3.90,1.280,29,29,0,191.1,156,14,89,221
2012,ROY,AL,chenwe02,Wei-Yin Chen,BAL,2.0,0.0,1%,2.5,2,3,0,0,0,0,0,0,.000,.000,.000,.000,12,11,4.02,1.261,32,32,0,192.2,186,29,57,154
2012,ROY,AL,parkeja02,Jarrod Parker,OAK,1.0,0.0,1%,3.8,3,6,0,0,0,0,0,0,.000,.000,.000,.000,13,8,3.47,1.263,29,29,0,181.1,166,11,63,140
2012,ROY,NL,harpebr03,Bryce Harper,WSN,112.0,16.0,70%,5.2,139,533,98,144,22,59,18,56,.270,.340,.477,.817,,,,,,,,,,,,
2012,ROY,NL,mileywa01,Wade Miley,ARI,105.0,12.0,66%,3.3,30,65,4,11,0,2,0,2,.169,.194,.200,.394,16,11,3.33,1.182,32,29,0,194.2,193,14,37,144
2012,ROY,NL,frazito01,Todd Frazier,CIN,45.0,3.0,28%,2.3,128,422,55,115,19,67,3,36,.273,.331,.498,.829,,,,,,,,,,,,
2012,ROY,NL,rosarwi01,Wilin Rosario,COL,12.0,1.0,8%,1.6,117,396,67,107,28,71,4,25,.270,.312,.530,.843,,,,,,,,,,,,
2012,ROY,NL,aokino01,Nori Aoki,MIL,11.0,0.0,7%,3.2,151,520,81,150,10,50,30,43,.288,.355,.433,.787,,,,,,,,,,,,
2012,ROY,NL,alonsyo01,Yonder Alonso,SDP,1.0,0.0,1%,1.5,155,549,47,150,9,62,3,62,.273,.348,.393,.741,,,,,,,,,,,,
2012,ROY,NL,carpema01,Matt Carpenter,STL,1.0,0.0,1%,1.1,114,296,44,87,6,46,1,34,.294,.365,.463,.828,,,,,,,,,,,,
2012,ROY,NL,pachejo01,Jordan Pacheco,COL,1.0,0.0,1%,-0.3,132,475,51,147,5,54,7,22,.309,.341,.421,.762,,,,,,,,,,,,
